corner	pin	direction	rise_min_ns	rise_max_ns	fall_min_ns	fall_max_ns	load_min_pf	load_max_pf
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[24]	input	0.19651719140867385	0.1973537444577289	0.08850152555250901	0.0887879630928623	0.09671293442741619	0.09758262720007543
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[25]	input	0.16671868052764438	0.16754729548207337	0.07644986033117362	0.07672391194590844	0.08146789314119815	0.08215159780743109
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[26]	input	0.18316299865706043	0.18401494217279435	0.08308424781500179	0.08340876600509972	0.08974434693651001	0.09061405326169641
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[27]	input	0.13276867105727064	0.1336013383257395	0.06571700128521485	0.06601997420974115	0.06325516011592563	0.063938858005895
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[28]	input	0.2012726374456264	0.2021863232393173	0.10800242644659619	0.10842365200103288	0.09302302173995122	0.09396772097415573
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[29]	input	0.20247462040323683	0.20338163098099216	0.1060904974981014	0.10650515885890499	0.09477061334046272	0.09564030611312196
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[30]	input	0.1277962319301551	0.12863014819952667	0.06380641154324351	0.06410999509043336	0.06064011868599922	0.06132383012849574
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/din[31]	input	0.2580353986036954	0.25929516866973756	0.13256824804575018	0.1331848936692026	0.08877420283256998	0.08945790072253934
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/wmask[0]	input	0.25448221308010943	0.2562651479909306	0.11471214950153907	0.11525205789730819	0.09188958323630772	0.09255526981768666
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/wmask[1]	input	0.2417627209538864	0.2435455725979807	0.10965153784958659	0.11018898987691372	0.08714249889177003	0.08780818547314898
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/wmask[2]	input	0.20416587864779956	0.20544847767478558	0.09046519783284523	0.09084621249710878	0.10130383267274376	0.1019695192541227
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/wmask[3]	input	0.12916577529775708	0.12978758345827401	0.06443152955615261	0.06462500673487526	0.060401682299478926	0.06137942937115351
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[0]	input	0.1266500654351077	0.12736761645371075	0.06569254168420358	0.06592355134005246	0.10260139905651083	0.10323263511385905
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[1]	input	0.11919319697906161	0.11990670956141258	0.062249670695901926	0.0624739218690884	0.0958099973056431	0.0964412401392549
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[2]	input	0.12054149345352982	0.12125914161664753	0.06342894959265877	0.06366063232121633	0.09672566025041573	0.09735690308402753
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[3]	input	0.11948454725629887	0.12017428718813505	0.06247191652875017	0.06268918023577541	0.09620277664768029	0.0968340127050285
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[4]	input	0.1277315614389707	0.12843427710240718	0.06683668896112493	0.06706481203710979	0.10266914813976402	0.10330039097337582
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[5]	input	0.12760635603736858	0.12831136153579337	0.06598668833568411	0.0662086566127762	0.10284847517909312	0.1034797247889685
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[6]	input	0.11949854994419695	0.12019595041490305	0.06290355736293662	0.06312662892415943	0.09587748889088032	0.0965087385007557
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[7]	input	0.12050815900721545	0.12120476844401651	0.06299559485167805	0.06321598106096005	0.09688319482607788	0.09751443765968967
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/addr[8]	input	0.14193238251358764	0.1426494339318296	0.07171207377920652	0.0719427226125724	0.11661835776569096	0.11724960737556633
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/we	input	0.23204570209767184	0.2331259074672687	0.12408103711170071	0.12452194830814278	0.13248243105855317	0.13439695591230955
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/ce	input	0.18920072453187942	0.19015077012962678	0.12547336780688312	0.12605248789210322	0.05950829970935087	0.059823341755620846
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/clk	input	0.06904168209365125	0.1641121960549441	0.07037675303633861	0.15741995207374515	0.0702841851016843	0.23339506325867343
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[1].g_slice[0].u_sram/rstb	input	0.0	0.0	0.0	0.0	0.080747915136032	0.34303430321985795
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[0]	output	0.13253038944061046	0.13250213426463375	0.06944797514840673	0.06945086172827075	0.010906709631036855	0.011793708980874403
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[1]	output	0.1313725656038045	0.1313441300165863	0.06891644199757962	0.06891973797218398	0.010635853905493348	0.011522853255330895
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[2]	output	0.13350368033293591	0.1334750643344762	0.06989718526195787	0.06989975265270232	0.011135156110977235	0.012022155460814782
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[3]	output	0.13260158249206455	0.13257261954890964	0.06948171898946143	0.0694852300697768	0.010923709582288249	0.011810708932125796
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[4]	output	0.12991999143174837	0.1298921387116181	0.06824579096287309	0.06824957959894462	0.010294961260706118	0.011181960610543665
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[5]	output	0.1319254011589166	0.13189740966090824	0.06917111328164083	0.06917422190610978	0.010765455028620939	0.011652454378458486
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[6]	output	0.13149631383768678	0.13146782273931734	0.06897298704400256	0.0689762483241374	0.010664721635368721	0.011551720985206269
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[7]	output	0.13199527582052895	0.13196724268915716	0.06920269218779751	0.06920577999558475	0.010781645216374758	0.011668645413245252
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[8]	output	0.13096901341214107	0.13094070272501313	0.06872889063425092	0.06873232538673335	0.010540749046175635	0.011427748396013182
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[9]	output	0.13223006023466155	0.13220126382496034	0.0693109944438497	0.06931399898491009	0.01083673539223123	0.011723734742068777
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[10]	output	0.1318488512813687	0.13182087366114814	0.0691348228665234	0.06913795230767406	0.010747185374981611	0.011634184724819158
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[11]	output	0.13360976214293885	0.13358247841210869	0.06994613915844994	0.06994931717185793	0.011160061420725353	0.0120470607705629
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[12]	output	0.13016980549007684	0.1301418556254319	0.06836121252407068	0.06836492483230927	0.010353604739776322	0.01124060408961387
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[13]	output	0.1345546313258339	0.13453620162362512	0.07038015309435153	0.07038235966261297	0.011381026905675582	0.01226802625551313
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[14]	output	0.1309591463050097	0.13093151562948435	0.06872498403698302	0.06872843266725326	0.010538638240071077	0.011425638436941572
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[15]	output	0.1314359454607228	0.13140813437395593	0.06894484289032832	0.06894812498714487	0.010650466070866432	0.011537465420703979
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[16]	output	0.13112247398971988	0.1310947878030433	0.06880050695823314	0.06880388619956435	0.010577006291482855	0.011464005641320402
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[17]	output	0.1332601667902722	0.13323094016914894	0.0697851845754549	0.0697878352329262	0.011078164346154176	0.011965163695991723
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[18]	output	0.1309585911934974	0.13093097439575985	0.06872503260924034	0.06872848123951059	0.010538602664687292	0.011425602861557787
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[19]	output	0.13429450607116422	0.13427259304421568	0.0702604086022518	0.07026269843724009	0.01132004138050622	0.012207040730343767
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[20]	output	0.13326345582598265	0.13323490921646197	0.0697867805210528	0.0697894311785241	0.011078963098223437	0.011965962448060984
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[21]	output	0.13297758727492948	0.13294913780992346	0.06965385906942956	0.0696565999325216	0.011011524029028944	0.011898523378866491
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[22]	output	0.13191205072704548	0.13188339309522235	0.06916436173787233	0.06916747730123518	0.010762137200566544	0.011649136550404091
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[23]	output	0.13086488837021903	0.13083732708363272	0.06868199758924831	0.06868547397509417	0.01051668484014414	0.011403684189981687
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[24]	output	0.13172646307069158	0.1316978887055953	0.06907893701502132	0.06908211502842931	0.010718649682021561	0.011605649031859108
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[25]	output	0.12973631891011195	0.12970918783494767	0.06816137237963815	0.06816523040464872	0.010251987044127171	0.011138986393964719
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[26]	output	0.13298247225623783	0.13295269052360226	0.06965727300523028	0.06966002080721623	0.011012991937126536	0.011899991286964083
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[27]	output	0.13362952411277718	0.13360225425973482	0.06995621443239841	0.06995874018977943	0.011164959812259324	0.012051959162096872
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[28]	output	0.13196724268915716	0.13193857117954622	0.06919054912346567	0.06919364387014681	0.010775317033225821	0.011662316383063368
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[29]	output	0.13144726973557397	0.1314194447710193	0.06894963072712201	0.06895289894615075	0.010652981758719777	0.011539981108557324
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[30]	output	0.1332926546915303	0.13326412195979742	0.069800269730802	0.06980291344937939	0.011085824065096197	0.011972823414933744
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/dout[31]	output	0.12980577723809006	0.12977861840735017	0.06819329129159613	0.06819712849992499	0.010268237371220245	0.011155236721057792
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[0]	input	0.19207455070890944	0.1933319754288121	0.11934539467794991	0.1183542430727158	0.060669175304221834	0.062306876238288345
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[1]	input	0.18955577385515454	0.19076826229813548	0.11971844349201177	0.12001566407349173	0.0598326726705678	0.06147037360463431
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[2]	input	0.26552116061395736	0.26670510244741763	0.11876800931620579	0.11922503262429274	0.09488783592409913	0.09583252838204007
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[3]	input	0.22821805556461072	0.2289628486806805	0.13246538588251866	0.13280510025026615	0.12765132104564786	0.12859602705611595
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[4]	input	0.1886359540792526	0.18988348393644827	0.11838172109257528	0.11841201630335974	0.05993954112345698	0.06157724205752349
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[5]	input	0.20953780377475084	0.21028373486942087	0.12235204516208853	0.12269271709719476	0.11644328621988886	0.11738799223035695
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[6]	input	0.2061357751159676	0.20688578628025311	0.12085520084692547	0.12120045245200828	0.11426052974865958	0.11520523575912767
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[7]	input	0.18100577980906252	0.18225655706860522	0.1136663541068117	0.11429135415852443	0.05708695777380257	0.05872465870786908
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[8]	input	0.20886319063162517	0.21014004425445876	0.12590462006301095	0.12652891234754549	0.06670560642480644	0.06834330735887295
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[9]	input	0.18275515822896438	0.1840127356045329	0.1147519718136536	0.1153806425402415	0.057411967703795835	0.05904966186159877
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[10]	input	0.17653215000912326	0.1777966801563835	0.11229726870620738	0.11301983654510295	0.05558039786876176	0.05678609505906963
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[11]	input	0.17300379184792547	0.17426197984615754	0.10926361204699475	0.10989385790249884	0.05399523330621575	0.05563293762841405
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[12]	input	0.18457399497684435	0.18583400096527924	0.11628252527540184	0.11691692058946046	0.057967113097426304	0.059604814031492814
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[13]	input	0.17884592418138112	0.1801055554695452	0.11261340471246939	0.1132437060791247	0.056026377656150095	0.05766407181395303
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[14]	input	0.18064386098082252	0.18190486616997958	0.11394986343393754	0.11458411303122418	0.05659945304320804	0.05823715397727455
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[15]	input	0.17949451647236714	0.1808086319554647	0.11324485793551275	0.11387807363760771	0.056234605459639514	0.0578723131699696
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[16]	input	0.18558324321737985	0.1867700161195529	0.11662000531931227	0.11725108384208482	0.05846937653009379	0.06033407551776088
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[17]	input	0.17910396776787962	0.18036663829157362	0.11304731456496242	0.11368049557258786	0.056051890288521394	0.057689591222587905
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[18]	input	0.16203217934052105	0.16327852958575306	0.10298913805106835	0.10369623909545211	0.0507393674059782	0.05187006491100439
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[19]	input	0.17722513734330647	0.1784855319098	0.11213986683689114	0.11277328376690932	0.05537801120447661	0.05701571213854312
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[20]	input	0.16093430754704485	0.16218189291539176	0.10248320247985276	0.10311047848876598	0.050069801413700835	0.051707498959635556
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[21]	input	0.18984333549632026	0.19109698545793918	0.11891830575816442	0.117638551677679	0.06015866515877988	0.06179636609284639
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[22]	input	0.1713987979323761	0.1726600112883503	0.10830196461864006	0.1089317733238282	0.053430872194119156	0.055068573128185666
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[23]	input	0.17864246193433075	0.1798949045284104	0.11240570974013764	0.1130309387753492	0.056255801612111606	0.057893509322441694
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[24]	input	0.15287024424104345	0.15411814879850994	0.0982329773080437	0.09886154395122304	0.04751894814051735	0.04887665047540769
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[25]	input	0.18074089447317476	0.18198899331967056	0.11321329984603778	0.11383870929249085	0.0567749684342745	0.058639670810073374
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[26]	input	0.21659196658418978	0.21871060518208196	0.10150685153531569	0.10216230639237267	0.0429781739168765	0.04433587286363505
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[27]	input	0.17715066913392974	0.17840998123297425	0.1112362146837853	0.11186462173240486	0.05525299930585724	0.057117694905392535
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[28]	input	0.1847246661190738	0.18597894058114406	0.11600308214010369	0.1166317875611611	0.05846207171795667	0.0598197774409788
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[29]	input	0.1730404292077381	0.17429571674831834	0.10899849772760817	0.10962356022936603	0.05440533277795839	0.055763031724716944
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[30]	input	0.1643150199237553	0.1655654224830272	0.10390181770514317	0.10452182175324509	0.05131839912872124	0.05295610006278775
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/din[31]	input	0.198543403939766	0.20260365607427389	0.09276079210307486	0.09444172527350858	0.017682046555026962	0.018118444705715955
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/wmask[0]	input	0.1697429141689355	0.17150733611082103	0.08577276389143407	0.0863474985957069	0.059741531925443236	0.0604072117305586
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/wmask[1]	input	0.21187435139680133	0.2136656684914584	0.09789261068426924	0.09842826553807527	0.07558792594663036	0.0762536125280093
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/wmask[2]	input	0.2572301538439348	0.2582087044178394	0.15605246261873873	0.15649299911491	0.08332042195947909	0.08441417866360962
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/wmask[3]	input	0.14921322510907942	0.15046371093507815	0.07289050613090708	0.07329948453760338	0.07217394948832653	0.07283963606970548
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[0]	input	0.1765059487457421	0.1782104602776613	0.08831375214457537	0.08885487484677768	0.06231430302316987	0.06294553908051809
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[1]	input	0.18023336989525518	0.18186784023210834	0.09100823566976501	0.09154680485901068	0.06349636799424935	0.06412761082786114
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[2]	input	0.1852974301774779	0.18696598436118705	0.08794057843042324	0.08841476856202846	0.06554251499174546	0.06617375782535725
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[3]	input	0.16269101343890924	0.1643530034289853	0.08252932365282462	0.08304802678882339	0.05731376609202296	0.057945008925634756
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[4]	input	0.16303151884056177	0.16469130226237638	0.08263349032811007	0.08315088201316101	0.05744929136358365	0.058080534197195444
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[5]	input	0.14022506766853127	0.14127156389154294	0.0884679413060141	0.0889062296005605	0.07444372673642494	0.07591033379140966
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[6]	input	0.14090402455924078	0.1419575151873076	0.08906721887802505	0.08951007296476021	0.07459954014113826	0.0760661404198594
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[7]	input	0.14123603675475493	0.1422827133890081	0.08905182841134618	0.08948989466128765	0.07505093416312544	0.07651753444184659
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/addr[8]	input	0.20187827798334723	0.20358713326285027	0.09385935084704755	0.09434966002919154	0.07186109617519226	0.07249233900880406
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/we	input	0.16916233691599558	0.17013321307324247	0.11103877539664353	0.11147729267468875	0.14826266841842795	0.14921058637783202
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/ce	input	0.11426086465871066	0.1171780589226401	0.08304191362329405	0.0839718711231896	0.009957883652313322	0.010272924004517403
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/clk	input	0.07014144820516321	0.16419245130183668	0.07154588033131404	0.15775432349318663	0.06992100447895597	0.2330318826359451
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[2].g_slice[0].u_sram/rstb	input	0.0	0.0	0.0	0.0	0.081219353345683	0.34350574142950896
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[0]	output	0.13054278491519966	0.13051634772942577	0.068532977903768	0.06853641959514434	0.010441082914436958	0.011328082264274505
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[1]	output	0.13000378551453196	0.1299775842511508	0.06828628634769629	0.0682898668169507	0.010315251934957595	0.011202251284795142
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[2]	output	0.13238904417178787	0.13236053919563062	0.06938461610817015	0.06938758595476102	0.010874200506521235	0.011761199856358782
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[3]	output	0.13172837820540906	0.1317014691748497	0.06907983213233493	0.0690829685123795	0.010719215500030327	0.011606215696900821
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[4]	output	0.13071323190505524	0.13068607307431535	0.06861140822156386	0.06861479440178897	0.010480940049770009	0.011367939399607556
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[5]	output	0.1310054981162878	0.13097826989660888	0.06874801422585008	0.06875134489492396	0.010550122312769951	0.011437121662607498
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[6]	output	0.13112878838317243	0.13110212915279362	0.06880395558850338	0.06880724462421384	0.01057875710858483	0.011465756458422377
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[7]	output	0.1318501002822714	0.131823121862773	0.06913651595663595	0.0691383755802022	0.010747748651891535	0.011634748001729082
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[8]	output	0.13120018960144364	0.13117282260388663	0.06883535408341857	0.0688386223024473	0.010594967625129383	0.01148196697496693
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[9]	output	0.1299447077718341	0.12991788200800158	0.06825903037244174	0.06826202797460823	0.010301153918583494	0.011188153268421042
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[10]	output	0.12948241090438017	0.12945579330736479	0.068045125090066	0.06804883739830458	0.010192721842873682	0.01107972119271123
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[11]	output	0.13168059698198675	0.13165238343937347	0.06905791216649249	0.06906106242432486	0.01070798214908384	0.011594981498921388
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[12]	output	0.1290075962723236	0.12898115908654972	0.06782668177107709	0.06783051204051205	0.010081619919314125	0.010968619269151672
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[13]	output	0.13024108180825777	0.13021415889991061	0.06839564331562187	0.06839855765106151	0.010370635184213817	0.011257634534051365
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[14]	output	0.12952680594757737	0.1294995222167472	0.06806562952155204	0.06806932795200282	0.010203136112960174	0.011090135462797721
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[15]	output	0.13024953338103273	0.13022258271710996	0.06839899480137746	0.06840251282058674	0.010372635029002285	0.011259634378839832
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[16]	output	0.1306490610142319	0.1306225960728824	0.0685828824287249	0.06858629636452562	0.010466282144617773	0.01135328149445532
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[17]	output	0.13066443760312296	0.13063666814971953	0.06859036255635331	0.06859316586949049	0.010469763450030988	0.011356762799868535
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[18]	output	0.1297062179883568	0.12967950324682676	0.06814883379835379	0.06815249059544115	0.010245408986258794	0.011132408336096342
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[19]	output	0.13081344341081547	0.13078627070228777	0.06865894658369953	0.06866170826347329	0.010504671371853232	0.01139167072169078
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[20]	output	0.13048118141512077	0.13045413360668334	0.06850595785090619	0.06850941342007033	0.01042706113102811	0.011314060480865657
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[21]	output	0.1306666441713844	0.13063951309622013	0.06859024459515695	0.06859365159206376	0.010470174261010406	0.011357173610847954
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[22]	output	0.13099560325358084	0.13096899953435326	0.06874285862767948	0.06874618235785945	0.010547615095246078	0.011434614445083625
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[23]	output	0.1309032049423564	0.13087662897870445	0.06870022606353388	0.06870357754928946	0.010525936133994052	0.011412935483831599
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[24]	output	0.131429575556119	0.13140279142564992	0.06894274040547543	0.0689453355517955	0.01064914639353461	0.011536145743372157
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[25]	output	0.12851091024668193	0.1284853057281765	0.06759798276689821	0.06760136200822942	0.009965127478078241	0.010852126827915788
min_ff_n40C_1v95	u_memory.g_read[1].g_bank[3].g_slice[0].u_sram/dout[26]	output	0.13172817003859194	0.1317012748858204	0.06908095623314736	0.06908409261319193	0.010719551772110387	0.011606551121947934
